出表日期,發言日期,發言時間,公司代號,公司名稱,主旨,符合條款,事實發生日,說明
"1120901","1120831","180913","4123","晟德","本公司董事會決議間接投資廣州海珀特科技有限公司","第20款","1120831","1.事實發生日:自民國112/8/31至民國112/8/31
2.本次新增（減少）投資方式:
本公司擬透過100%控股子公司Center Venture Holding II Limited(HK)
間接投資廣州海珀特科技有限公司
3.交易單位數量、每單位價格及交易總金額:
以海珀特募資總金額達人民幣2億元為前提，投資不超過人民幣1億元，取得不超過8.33%
股權
4.大陸被投資公司之公司名稱:
廣州海珀特科技有限公司
5.前開大陸被投資公司之實收資本額:
人民幣3億元
6.前開大陸被投資公司本次擬新增資本額:
募集人民幣2.37億元
7.前開大陸被投資公司主要營業項目:
氫燃料電池商用車運力解決方案
8.前開大陸被投資公司最近年度財務報表會計師意見型態:
不適用
9.前開大陸被投資公司最近年度財務報表權益總額:
人民幣274,024仟元
10.前開大陸被投資公司最近年度財務報表損益金額:
人民幣–25,972仟元
11.迄目前為止，對前開大陸被投資公司之實際投資金額:
人民幣1億元
12.交易相對人及其與公司之關係:
非關係人
13.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉
之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期及移轉金額:
不適用
14.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取得
及處分日期、價格及交易當時與公司之關係:
不適用
15.處分利益（或損失）:
不適用
16.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定事項:
依合約辦理
17.本次交易之決定方式、價格決定之參考依據及決策單位:
審計委員會及董事會決議
價格決定之參考依據：會計師出具之價格合理性評估意見
18.經紀人:
無
19.取得或處分之具體目的:
布局交通新能源領域投資
20.本次交易表示異議董事之意見:
無
21.本次交易為關係人交易:否
22.董事會通過日期:
不適用
23.監察人承認或審計委員會同意日期:
不適用
24.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）:
新台幣 5,449,702仟元
25.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
實收資本額之比率:
91.63%
26.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
總資產之比率:
21.55%
27.迄目前為止，投審會核准赴大陸地區投資總額（含本次投資）占最近期財務報表
歸屬於母公司業主之權益之比率:
28.22%
28.迄目前為止，實際赴大陸地區投資總額:
新台幣 2,034,993仟元
29.迄目前為止，實際赴大陸地區投資總額占最近期財務報表實收資本額之比率:
34.22%
30.迄目前為止，實際赴大陸地區投資總額占最近期財務報表總資產之比率:
8.05%
31.迄目前為止，實際赴大陸地區投資總額占最近期財務報表歸屬於母公司業主之權益之比率:
10.54%
32.最近三年度認列投資大陸損益金額:
109年：新台幣-369,378 仟元
110年：新台幣-343,715 仟元
111年：新台幣-47,462 仟元
33.最近三年度獲利匯回金額:
109年：0
110年：0
111年：0
34.本次交易會計師出具非合理性意見:否
35.會計師事務所名稱:
揚智聯合會計師事務所
36.會計師姓名:
胡湘寧
37.會計師開業證書字號:
中市會證字第0191號
38.其他敘明事項:
無。"
"1120901","1120831","180955","4123","晟德","公告本公司國內第六次有擔保轉換公司債及第七次無擔保
轉換公司債轉換普通股之增資基準日","第11款","1120831","1.董事會決議日期:112/08/31
2.增資資金來源:國內第六次有擔保轉換公司債及第七次無擔保轉換公司債執行轉換
3.是否採總括申報發行新股(是，請併敘明預定發行期間/否):否
4.全案發行總金額及股數(如屬盈餘或公積轉增資，發行股數則不含配發給員工部分):
(1)國內第六次有擔保轉換公司債轉換
發行總金額：新台幣13,291,660元。
發行股數：1,329,166股
(2)國內第七次無擔保轉換公司債轉換
發行總金額：新台幣36,591,590元。
發行股數：3,659,159股
5.採總括申報發行新股案件，本次發行金額及股數:不適用。
6.採總括申報發行新股案件，本次發行後，剩餘之金額及股數餘額:不適用。
7.每股面額:新台幣10元。
8.發行價格:不適用。
9.員工認購股數或配發金額:不適用。
10.公開銷售股數:不適用。
11.原股東認購或無償配發比例(請註明暫定每仟股認購或配發股數):不適用。
12.畸零股及逾期未認購股份之處理方式:不適用。
13.本次發行新股之權利義務:與原發行普通股股份相同。
14.本次增資資金用途:不適用。
15.其他應敘明事項:
因112年8月22日至112年9月16日為可轉換公司債停止申請轉換期間，
故本次轉換增資基準日訂為112年9月16日，並依法令規定辦理相關變更登記事宜。"
"1120901","1120831","181108","8069","元太","代子公司E Ink Technology B.V.公告董事異動","第6款","1120831","1.發生變動日期:112/08/31
2.選任或變動人員別（請輸入法人董事、法人監察人、獨立董事、
自然人董事或自然人監察人）:自然人董事
3.舊任者職稱及姓名:蘇寧寧/董事
4.舊任者簡歷:E Ink Technology B.V.董事
5.新任者職稱及姓名:不適用
6.新任者簡歷:不適用
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:
任期屆滿
8.異動原因:任期屆滿
9.新任者選任時持股數:不適用
10.原任期（例xx/xx/xx ~ xx/xx/xx）:不適用
11.新任生效日期:不適用
12.同任期董事變動比率:1/3
13.同任期獨立董事變動比率:不適用
14.同任期監察人變動比率:不適用
15.屬三分之一以上董事發生變動（請輸入是或否）:是
16.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，
本則重大訊息同時符合證券交易法施行細則第7條第6款所定
對股東權益或證券價格有重大影響之事項):
1)原公司名為PVI Global B.V.，已於2023年7月21日完成更名程序。
2)原112/06/30代子公司PVI Global B.V.公告董事異動之第2項更正為自然人董事。"
"1120901","1120831","181128","8069","元太","代子公司E Ink Netherlands B.V.公告董事異動","第6款","1120831","1.發生變動日期:112/08/31
2.選任或變動人員別（請輸入法人董事、法人監察人、獨立董事、
自然人董事或自然人監察人）:自然人董事
3.舊任者職稱及姓名:蘇寧寧/董事
4.舊任者簡歷:E Ink Netherlands B.V.董事
5.新任者職稱及姓名:不適用
6.新任者簡歷:不適用
7.異動情形（請輸入「辭職」、「解任」、「任期屆滿」、「逝世」或「新任」）:
任期屆滿
8.異動原因:任期屆滿
9.新任者選任時持股數:不適用
10.原任期（例xx/xx/xx ~ xx/xx/xx）:不適用
11.新任生效日期:不適用
12.同任期董事變動比率:1/3
13.同任期獨立董事變動比率:不適用
14.同任期監察人變動比率:不適用
15.屬三分之一以上董事發生變動（請輸入是或否）:是
16.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，
本則重大訊息同時符合證券交易法施行細則第7條第6款所定
對股東權益或證券價格有重大影響之事項):
1)原公司名為Dream Pacific International B.V.，已於2023年7月21日完成更名程序。
2)原112/06/30代子公司Dream Pacific International B.V公告董事異動之第2項更正
為自然人董事。"
"1120901","1120831","181742","6140","訊達電腦","公告本公司112年7月份自結合併財務報告之流動比率、速動比率
及負債比率","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:依據『財團法人中華民國證券櫃檯買賣中心』證櫃監字
第1090201320號函辦理
3.財務資訊年度月份:112/07
4.自結流動比率:128.97%
5.自結速動比率:107.78%
6.自結負債比率:69.31%
7.因應措施:無
8.其他應敘明事項:無"
"1120901","1120831","181914","2066","世德","本公司新增資金貸與金額達公開發行公司資金貸與及背書保證
處理準則第二十二條第一項第三款規定","第23款","1120831","1.事實發生日:112/08/31
2.接受資金貸與之:
(1)公司名稱:MAX MOTHES GmbH
(2)與資金貸與他人公司之關係:
本公司100%投資之子公司
(3)資金貸與之限額(仟元):177,201
(4)原資金貸與之餘額(仟元):0
(5)本次新增資金貸與之金額(仟元):172,550
(6)是否為董事會授權董事長對同一貸與對象分次撥貸或循環動用之資金貸與:是
(7)迄事實發生日止資金貸與餘額(仟元):172,550
(8)本次新增資金貸與之原因:
營運週轉資金
3.接受資金貸與公司所提供擔保品之:
(1)內容:
無
(2)價值(仟元):0
4.接受資金貸與公司最近期財務報表之:
(1)資本(仟元):106,389
(2)累積盈虧金額(仟元):-205,476
5.計息方式:
依借款合約規定
6.還款之:
(1)條件:
無
(2)日期:
一年內到期償還
7.迄事實發生日為止，資金貸與餘額(仟元):
172,550
8.迄事實發生日為止，資金貸與餘額占公開發行公司最近期財務報表淨值之比率:
9.74
9.公司貸與他人資金之來源:
母公司
10.其他應敘明事項:
歐元匯率以34.51計算"
"1120901","1120831","183741","8938","明安","說明媒體報導本公司工安事件內容","第53款","1120831","1.事實發生日:112/08/31
2.公司名稱:明安國際企業股份有限公司
3.與公司關係(請輸入本公司或子公司):本公司
4.相互持股比例:不適用
5.傳播媒體名稱:ETtoday新聞網
6.報導內容:今(31日)下午4點左右，傳出有一名工人疑似遭受到電擊，
昏迷在6米高台....
7.發生緣由:外包商入廠進行設備保養，一名工人不明原因倒於頂板
經報請消防局派員急救，@於下午4時經送高雄市小港醫院急救中，
肇災原因正由高雄市勞檢局檢查中。
8.因應措施:加強承攬人員入廠工作管理。
9.其他應敘明事項:本事件對公司財務業務無重大影響。"
"1120901","1120831","184203","5457","宣德","依據香港之公司清盤及雜項條文條例第241條，本公司客戶
VanMoof Asia Ltd.發起清算程序(更正原公告：本公司客戶
VanMoof Asia Ltd.經當地法院批准辦理清算程序)","第28款","1120831","1.關係人或主要債務人或其連帶保證人名稱:VanMoof Asia Ltd.
2.事實發生日:112/08/31
3.發生緣由:VanMoof Asia Ltd.因資金週轉問題，依據香港之公司清盤及雜項條文條例
第241條發起清算程序。
4.債權種類或背書保證金額及其所占資產比例:截至本重訊發布日止，本公司對
Vanmoof Asia Ltd.之應收帳款金額為美金5,038千元(約新台幣156,868千元)，
佔合併總資產之0.8%，並已於112年第2季財報全部提列備抵呆帳損失。
5.債權有無保全措施:本公司將循法律程序保全債權。
6.預計可能損失:初估損失金額為美金5,038千元(約新台幣156,868千元)，已於
112年第2季財報全部提列備抵呆帳損失,實際損失金額視後續程序而定。
7.因應措施:本公司已委任國際通商法律事務所(Baker & McKenzie)採取相對因應措施，
並積極保全債權以維護公司權益。
8.其他應敘明事項:本公司將委託國際通商法律事務所(Baker & McKenzie)參加
112年9月5日於香港舉行之債權人會議，以維護公司權益。"
"1120901","1120831","184656","2726","雅茗-KY","公告本公司內部稽核主管及代理發言人異動","第8款","1120831","1.人員變動別（請輸入發言人、代理發言人、重要營運主管
(如:執行長、營運長、行銷長及策略長等)、財務主管、會計
主管、公司治理主管、資訊安全長、研發主管、內部稽核主管或訴訟及非
訟代理人）:內部稽核主管及代理發言人
2.發生變動日期:112/08/31
3.舊任者姓名、級職及簡歷:蔡承儒、本公司稽核主管及代理發言人
4.新任者姓名、級職及簡歷:待審計委員會及董事會任命後另行公告
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、
「退休」、「死亡」、「新任」或「解任」）:辭職
6.異動原因:個人生涯規劃
7.生效日期:112/08/31
8.其他應敘明事項:暫由職務代理人王明璞代行職務"
"1120901","1120831","185001","8085","福華","公告本公司向關係人取得不動產使用權資產","第20款","1120831","1.標的物之名稱及性質（如坐落台中市北區ＸＸ段ＸＸ小段土地）:
承租台北市中山北路三段22號北設工大樓1樓辦公室
2.事實發生日:112/8/31~112/8/31
3.交易單位數量（如ＸＸ平方公尺，折合ＸＸ坪）、每單位價格及交易總金額:
租賃面積：158.24坪
租金金額：每月新台幣289,104元(未稅)
不動產使用權資產金額為4,285,419元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之關
係人者，得免揭露其姓名）:
交易相對人：尚志資產開發股份有限公司
其與公司之關係：與本公司同為大同(股)公司之子公司
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移轉之
所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次移轉日期
及移轉金額:
選定關係人為交易對象之原因：營運所需
前次移轉之所有人：不適用 
前次移轉之所有人與公司及交易相對人間相互之關係：不適用 
前次移轉日期及移轉金額：不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係
人之取得及處分日期、價格及交易當時與公司之關係:
不適用
7.預計處分利益（或損失）（取得資產者不適用）（遞延者應列表說明
認列情形）:
不適用
8.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
租期:112/10/01~113/12/31每月付款
其他重要約定：租約到期有優先承租權
9.本次交易之決定方式（如招標、比價或議價）、價格決定之參考依據及
決策單位:
交易決定方式：雙方協議
決策單位：本公司董事會
10.專業估價者事務所或公司名稱及其估價金額:
不適用
11.專業估價師姓名:
不適用
12.專業估價師開業證書字號:
不適用
13.估價報告是否為限定價格、特定價格或特殊價格:否或不適用
14.是否尚未取得估價報告:否或不適用
15.尚未取得估價報告之原因:
不適用
16.估價結果有重大差異時，其差異原因及會計師意見:
不適用
17.會計師事務所名稱:
不適用
18.會計師姓名:
不適用
19.會計師開業證書字號:
不適用
20.經紀人及經紀費用:
不適用
21.取得或處分之具體目的或用途:
營運所需
22.本次交易表示異議之董事之意見:
不適用
23.本次交易為關係人交易:是
24.董事會通過日期:
民國112年08月31日
25.監察人承認或審計委員會同意日期:
民國112年08月31日
26.本次交易係向關係人取得不動產或其使用權資產:是
27.依「公開發行公司取得或處分資產處理準則」第十六條規定
評估之價格:不適用
28.依前項評估之價格較交易價格為低者，依同準則第十七條規
定評估之價格:不適用
29.其他敘明事項:
無"
"1120901","1120831","185051","8085","福華","公告本公司董事會決議通過對子公司福華智能股份有限公司
進行現金增資","第20款","1120831","1.標的物之名稱及性質（屬特別股者，並應標明特別股約定發行條件，如股息率等）:
福華智能股份有限公司之普通股
2.事實發生日:112/8/31~112/8/31
3.交易數量、每單位價格及交易總金額:
交易單位數量：28,000仟股
每單位價格：每股新台幣10元
交易總金額：新台幣 280,000仟元
4.交易相對人及其與公司之關係（交易相對人如屬自然人，且非公司之
關係人者，得免揭露其姓名）:
交易相對人：福華智能股份有限公司
與公司之關係：本公司持股100%之子公司
5.交易相對人為關係人者，並應公告選定關係人為交易對象之原因及前次移
轉之所有人、前次移轉之所有人與公司及交易相對人間相互之關係、前次
移轉日期及移轉金額:
不適用
6.交易標的最近五年內所有權人曾為公司之關係人者，尚應公告關係人之取
得及處分日期、價格及交易當時與公司之關係:
不適用
7.本次係處分債權之相關事項（含處分之債權附隨擔保品種類、處分債權
如有屬對關係人債權者尚需公告關係人名稱及本次處分該關係人之債權
帳面金額:
不適用
8.處分利益（或損失）（取得有價證券者不適用）（原遞延者應列表說明
認列情形）:
不適用
9.交付或付款條件（含付款期間及金額）、契約限制條款及其他重要約定
事項:
現金注資，無契約限制條款及其他重要約定事項。
10.本次交易之決定方式、價格決定之參考依據及決策單位:
董事會決議
11.取得或處分有價證券標的公司每股淨值:
不適用
12.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
(1)累積持有本交易證券之數量：普通股29,000仟股
(2)累積持有本交易證券之金額：新台幣290,000仟元
(3)持股比例：100%。
(4)權利受限情形：無。
13.迄目前為止，依「公開發行公司取得或處分資產處理準則」第三條所列
之有價證券投資（含本次交易）占公司最近期財務報表中總資產及歸屬
於母公司業主之權益之比例暨最近期財務報表中營運資金數額（註二）:
(1)佔最近期財報總資產比例：74.2%
(2)佔最近期財報歸屬母公司業主權益比例：105.3%
(3)最近期財報營運資金：512,359仟元
14.經紀人及經紀費用:
不適用
15.取得或處分之具體目的或用途:
為多元營運發展
16.本次交易表示異議董事之意見:
無
17.本次交易為關係人交易:是
18.董事會通過日期:
民國112年08月31日
19.監察人承認或審計委員會同意日期:
民國112年08月31日
20.本次交易會計師出具非合理性意見:不適用
21.會計師事務所名稱:
不適用
22.會計師姓名:
不適用
23.會計師開業證書字號:
不適用
24.是否涉及營運模式變更:否
25.營運模式變更說明:
不適用
26.過去一年及預計未來一年內與交易相對人交易情形:
不適用
27.資金來源:
不適用
28.其他敘明事項:
無"
"1120901","1120831","191142","3105","穩懋","代重要子公司Chainwin Biotech and Agrotech (Cayman
Islands) Co., Ltd.、江蘇全穩康源農業發展有限公司及
江蘇穩盈農業發展有限公司公告財務主管異動","第8款","1120831","1.人員變動別（請輸入發言人、代理發言人、重要營運主管
(如:執行長、營運長、行銷長及策略長等)、財務主管、會計
主管、公司治理主管、資訊安全長、研發主管、內部稽核主管或訴訟及非
訟代理人）:財務主管
2.發生變動日期:112/08/31
3.舊任者姓名、級職及簡歷:邱義智 副總經理
 簡歷: Chainwin Biotech and Agrotech (Cayman Islands) Co., Ltd. 副總經理
4.新任者姓名、級職及簡歷:待委任
5.異動情形（請輸入「辭職」、「職務調整」、「資遣」、
「退休」、「死亡」、「新任」或「解任」）:辭職
6.異動原因:辭職
7.生效日期:112/08/31
8.其他應敘明事項:無"
"1120901","1120831","191744","6264","富裔","公告本公司112年7月自結合併財務報告之負債比率
、流動比率及速動比率","第53款","1120831","1.事實發生日:112/08/31
2.發生緣由:依據櫃檯買賣中心112/4/10證櫃監字第1120200652號函辦理。
3.財務資訊年度月份:112年7月
4.自結流動比率:150.66%
5.自結速動比率:78.22%
6.自結負債比率:76.45%
7.因應措施:於每月底前公告申報自結合併財務報告截至前一月底
之負債比率、流動比率及速動比率，直至合併財務報告負債比率
下降至70%以下。
8.其他應敘明事項:無"
"1120901","1120831","214133","4743","合一","本公司向美國FDA提出醫材Bonvadis傷口外用乳膏擴大傷口適用族
群，申請新增多項慢性傷口適應症510(k)","第10款","1120831","1.產品內容:Bonvadis傷口外用乳膏
2.產品量產日期:不適用
3.對公司財務、業務之影響:
(1)研發新藥名稱或代號：Bonvadis
(2)用途：傷口敷料
(3)預計進行之所有研發階段：不適用
(4)目前進行中之研發階段：
  A.提出申請／通過核准／不通過核准／各期人體臨床試驗(含期中分析)結果／發生其
    他影響新藥研發之重大事件：本公司向美國FDA提出醫材Bonvadis傷口外用乳膏擴
    大傷口適用族群，申請新增多項慢性傷口適應症510(k)。
  B.未通過目的事業主管機關許可者、各期人體臨床試驗(含期中分析)結果未達統計上
    顯著意義或發生其他影響新藥研發之重大事件者，公司所面臨之風險及因應措施：
    不適用。
  C.已通過目的事業主管機關許可者、各期人體臨床試驗(含期中分析)結果達統計上顯
    著意義或發生其他影響新藥研發之重大事件者，未來經營方向：不適用。
  D.已投入之累積研發費用:考量未來市場行銷策略，不公開揭露。
(5)將再進行之下一研發階段:
  A.預計完成時間：審查時程將依主管機關審查流程為準。
  B.預計應負擔之義務：上市銷售後，本公司依據授權合約支付授權方銷售權利金。
(6)市場現況:根據最新Reportlinker.com 市場調查報告指出，全球先進傷口照護產品市
   場的年複合成長率為6.4 %，預計2030年可以達到162億美元。
4.其他應敘明事項(若事件發生或決議之主體係屬公開發行以上公司，
本則重大訊息同時符合證券交易法施行細則第7條第8款所定
對股東權益或證券價格有重大影響之事項):
(1)本公司傷口照護產品採取藥品與醫材雙管道策略，產品分別遵循並符合藥品與醫材法
   規，目的為盡早取得國際市場准入。目前Fespixon新藥已取得台灣、新加坡與馬來西
   亞藥證，其他尚有多國正在審查或準備送件中；Bonvadis 醫材傷口適應症已取得美
   國、印度、紐西蘭、南非上市許可，疤痕適應症已取得歐盟上市許可，本次向美國
   FDA提出擴大傷口適用族群，申請新增多項慢性傷口適應症510(k)，後續將在規劃以
   醫材上市的國家，持續提出市場准入申請。
   同時，持續擴大國際洽商及人體試用計畫，收集目標市場與權威醫師反饋，強化國際
   市場銷售利基。
(2)依據財團法人中華民國證券櫃檯買賣中心之「上(興)櫃公司重大訊息發布應注意事
   項參考問答集」規範：「新藥研發公司向國內外目的事業主管機關申請進行臨床試
   驗及確知前開機關同意與否、取得新藥各期人體臨床試驗 (含期中分析)評估指標
   之統計結果與藥證核發與否之證明時，即時發布重大訊息。」
(3)新藥開發時程長、投入經費高且並未保證一定能成功，此等可能使投資面臨風險，
   投資人應審慎判斷謹慎投資。"
"1120901","1120831","214654","5301","寶得利","公告本公司月底自結合併財務報告之財務比率","第53款","1120731","1.事實發生日:112/07/31
2.發生緣由:依櫃檯買賣中心109/10/28證櫃監字第1090012304號函規定辦理。
3.財務資訊年度月份:112年6月底。
4.自結流動比率:778.06%
5.自結速動比率:57.72%
6.自結負債比率:19.76%
7.因應措施:無。
8.其他應敘明事項:無。"
